customer_id,age,tenure_months,region,income,number_of_products,complaint_count,churned
93566627,59.0,82,England - North East,46000.0,3.0,1,No
13696971,56.0,36,England - Yorkshire and Humber,42000.0,2.0,0,No
44531434,,112,England - North West,33200.0,3.0,0,No
29585686,47.0,28,England - London,99800.0,2.0,0,No
37940073,69.0,97,England - North West,33200.0,2.0,0,N
16120311,56.0,78,England - West Midlands,35200.0,1.0,0,No
19834997,60.0,28,Scotland,28800.0,2.0,0,No
92292337,83.0,44,Scotland,23900.0,2.0,0,No
49043245,35.0,13,England - North West,23300.0,1.0,0,No
98023200,48.0,88,Wales,34000.0,5.0,0,no
15743236,59.0,50,Wales,57900.0,2.0,0,No
52314104,47.0,15,England - North East,38500.0,1.0,0,No
45466083,32.0,38,Northern Ireland,27900.0,1.0,1,No
45558507,67.0,84,England - South East,22400.0,1.0,2,Yes
98792658,55.0,73,England - London,61900.0,3.0,0,No
20729092,58.0,27,England - North West,43700.0,1.0,0,No
46068931,29.0,41,England - North West,13600.0,1.0,0,No
33286729,66.0,65,Northern Ireland,34600.0,4.0,0,No
49453185,24.0,57,Scotland,40300.0,3.0,0,No
36263109,35.0,14,England - South West,118900.0,4.0,1,No
91349752,45.0,40,England - London,36700.0,3.0,0,No
45864538,22.0,2,England - London,23100.0,1.0,0,No
91953643,57.0,73,Wales,12000.0,3.0,0,No
68420895,58.0,69,England - South East,39700.0,3.0,0,No
42980612,38.0,53,England - Yorkshire and Humber,26000.0,2.0,0,No
25637601,44.0,63,England - Yorkshire and Humber,60100.0,4.0,0,No
66881784,22.0,31,England - North East,47700.0,1.0,0,No
81607275,37.0,22, Scotland ,31600.0,3.0,0,No
34915661,77.0,81,Scot.,24100.0,2.0,0,No
92321653,52.0,45,England - Yorkshire and Humber,46000.0,3.0,0,No
11964803,41.0,47,England - London,45000.0,2.0,0,No
51600365,30.0,22,England - South West," 34,000 ",1.0,0,No
37927701,62.0,78,England - South East,115700.0,4.0,0,No
54033359,48.0,62,England - London,86200.0,3.0,0,No
92467320,68.0,53,England - North West,35000.0,2.0,0,No
81928594,21.0,2,England - London,33800.0,1.0,1,No
61812301,44.0,37,England - London,37900.0,2.0,0,No
98322814,56.0,102,Northern Ireland,45300.0,4.0,0,No
64929302,31.0,29,England - Yorkshire and Humber,,2.0,0,No
90913115,,58,England - West Midlands,45100.0,3.0,1,No
73070130,45.0,0,Northern Ireland,28600.0,1.0,1,No
55745905,32.0,14,England - West Midlands,80000.0,2.0,0,No
81806731,38.0,59,England - North East,86400.0,2.0,0,No
55059301,59.0,88,England - Yorkshire and Humber,47800.0,3.0,0,No
91007439,35.0,35,England - South East,45400.0,2.0,0,No
34385900,75.0,98,England - North East,26200.0,3.0,0,No
97900514,33.0,65,England - West Midlands,32600.0,3.0,0,No
75045410,44.0,14,England - North West,52300.0,2.0,1,No
64918710,57.0,32,England - South West,,1.0,2,No
32949697,62.0,54,England - North West,25700.0,3.0,0,No
23006490,43.0,52,England - South East,58500.0,2.0,1,No
28177375,50.0,11,England - North East,68700.0,1.0,3,No
11904014,48.0,71,England - Yorkshire and Humber,56900.0,1.0,0,No
22829374,42.0,52,England - Yorkshire and Humber,57100.0,5.0,0,No
36556294,28.0,4,England - South East,45200.0,1.0,0,No
40511959,56.0,34,England - North West,55700.0,2.0,0,No
22121938,34.0,24,Wales," 35,500 ",1.0,0,No
75645814,40.0,30,England - South East,,1.0,1,No
99519580,46.0,27,England - North East,35000.0,1.0,0,No
52777001,32.0,34,England - South East,14400.0,1.0,0,Yes
36798827,37.0,53,Northern Ireland,21100.0,1.0,0,No
31172643,72.0,131,England - West Midlands,19500.0,2.0,0,No
54691966,54.0,55,England - North West,26200.0,2.0,0,No
96367718,24.0,0,England - London,40700.0,2.0,0,No
64121550,22.0,8,Scotland,13500.0,1.0,0,No
12131701,18.0,14,England - London,27300.0,1.0,0,No
18554653,35.0,56,England - Yorkshire and Humber,29600.0,4.0,0,No
95780204,42.0,57,England - London,43300.0,2.0,0,No
23968528,55.0,60,England - West Midlands,36100.0,3.0,0,No
21588673,41.0,61,England - London,97700.0,2.0,0,N
20750354,43.0,17,England - West Midlands,,1.0,0,No
32145118,31.0,11,England - North West,18300.0,2.0,0,No
59735747,36.0,47,England - London,25000.0,1.0,0,No
13266795,39.0,35,England - London,145600.0,5.0,1,No
97828622,45.0,72,England - London,29700.0,2.0,0,No
28956934,38.0,26,England - North West,32800.0,3.0,0,No
86255606,23.0,25,England - NW,28200.0,2.0,0,No
39023006,63.0,84,England - North East,28800.0,2.0,0,No
79973782,50.0,70,Wales,,1.0,0,No
57470298,,10,London,32600.0,1.0,2,No
14263496,82.0,105,England - North West,14000.0,2.0,0,No
16283044,44.0,45,England - South East,25900.0,1.0,1,No
15214973,42.0,36,England - Yorkshire and Humber,35400.0,1.0,1,No
77707586,63.0,92,England - North West,15900.0,2.0,0,No
71305081,29.0,32,Wales,38400.0,1.0,0,No
92436779,25.0,26,Scot.,66900.0,2.0,0,No
84954245,21.0,15,England - London,30100.0,1.0,1,No
38749317,47.0,46,England - Yorkshire and Humber,26500.0,2.0,0,No
70188879,54.0,87,Scotland,46100.0,5.0,0,No
16556473,66.0,108,England - North West,62000.0,2.0,1,No
21803700,50.0,107,Scotland,,4.0,0,No
41230146,36.0,37,England - South West,18500.0,1.0,1,No
16996905,47.0,40,England - London,29300.0,1.0,0,Yes
65928475,51.0,50,England - South East,37300.0,1.0,0,No
93837327,29.0,22,England - South East,31700.0,1.0,1,No
77996725,41.0,44,England - Yorkshire and Humber,81800.0,3.0,1,Yes
45468347,43.0,43,England - South East,31300.0,1.0,0,No
43140872,33.0,46,England - London,81500.0,3.0,0,No
36062088,45.0,67,England - West Midlands,47000.0,1.0,0,No
75403935,34.0,38,England - West Midlands,56200.0,2.0,1,No
46821263,47.0,33,England - North East,83300.0,3.0,0,No
42516586,27.0,54,Scotland,29500.0,2.0,1, No 
30214084,67.0,83,London,90800.0,4.0,0,No
98504245,26.0,7,England - North East,,2.0,0,No
88568723,50.0,96,England - Yorkshire and Humber,44400.0,2.0,1,No
67211834,44.0,21,England - London,59200.0,1.0,0,No
90267913,58.0,81,yorkshire,48900.0,2.0,0,No
66237087,32.0,39,England - North West,29500.0,2.0,1,No
85983860,40.0,41,England - West Midlands,49600.0,1.0,0,No
71236059,18.0,19,England - South East,14400.0,1.0,0,No
80879241,52.0,89,England - London,30800.0,1.0,0,No
66815728,45.0,36,England - North West,35400.0,1.0,2,No
62755749,40.0,45,England - London,43600.0,1.0,1,No
72834599,27.0,39,England - North West,32300.0,3.0,0,No
30763484,40.0,57,Scotland,15200.0,1.0,2,No
80249553,39.0,29,England - South East,20700.0,1.0,0,No
25475987,41.0,42,England - London,49400.0,2.0,0,No
40942482,39.0,45,England - South West,47500.0,1.0,0,No
31135590,42.0,27,England - South East,91900.0,3.0,0,No
15945398,60.0,45,England - West Midlands,17200.0,2.0,0,No
17803909,40.0,17,England - London,46100.0,3.0,0,No
78209951,30.0,14,England - North West,24800.0,3.0,1,No
60019709,79.0,42,northern ireland,18200.0,2.0,1,No
50444799,36.0,43,England - London,,1.0,0,No
13910300,50.0,25,England - South West,63700.0,1.0,1,Yes
55479755,37.0,14,England - South East,64900.0,4.0,0, No 
62106584,47.0,37,England - South West,,1.0,1,No
75589857,59.0,51,England - Yorkshire and Humber,39600.0,2.0,0,No
84888525,26.0,25,scotland,15500.0,2.0,0,No
64942107,41.0,57,England - South West,49800.0,2.0,1,No
25505320,50.0,33,Scotland,18900.0,1.0,0,N
10415680,45.0,31,England - London,27600.0,1.0,1,No
97024258,71.0,81,England - North West,18100.0,1.0,1,No
47198286,,43,England - West Midlands,51400.0,2.0,0,No
93219681,34.0,56,England - South West,33800.0,3.0,0,No
68508530,36.0,15,England - London,31400.0,2.0,0,Yes
33210183,26.0,23,Scotland,12600.0,1.0,0,No
36066691,39.0,59,England - London,50500.0,3.0,1,No
96719915,49.0,28,England - West Midlands,16800.0,1.0,0,No
40511225,59.0,78,England - South East,42700.0,4.0,0,No
70153005,,107,England - Yorkshire and Humber,34700.0,4.0,0,No
59594840,21.0,0,Northern Ireland,24800.0,1.0,0,No
86542561,59.0,45,England - Yorkshire and Humber,23700.0,1.0,0,No
47677954,30.0,31,Northern Ireland,12000.0,1.0,1,No
26257395,38.0,45, England - South East ,28500.0,2.0,0,No
61441181,77.0,114,,49700.0,2.0,0,Yes
99054229,43.0,49,England - Yorkshire and Humber," 30,400 ",2.0,0,No
73270329,49.0,90,England - North West,31100.0,3.0,0,NO
37299416,61.0,39,England - West Midlands,98500.0,4.0,0,No
40422277,40.0,56,England - West Midlands,24700.0,3.0,2,No
70483030,34.0,11,England - South West,29900.0,1.0,0,Yes
30718182,34.0,0,England - North West," 45,600 ",1.0,1,No
54456934,51.0,38,England - North West,28400.0,1.0,2,No
19535083,38.0,30,Wales,44100.0,2.0,0,No
40503314,33.0,40,England - West Midlands,13800.0,2.0,0,No
83641231,60.0,64,England - London,32400.0,3.0,0,No
31752702,45.0,51,England - South East,28300.0,2.0,0,No
78859789,40.0,30,England - Yorkshire and Humber,19700.0,1.0,0,No
69335333,48.0,82,England - Yorkshire and Humber,25800.0,2.0,0,no
54492964,28.0,23,England - North West,52800.0,1.0,1,No
13889537,39.0,35,England - London,49200.0,2.0,0,No
96390313,24.0,11,England - London,41600.0,1.0,0,No
44924566,54.0,26,Scotland,30300.0,2.0,0,No
52582745,42.0,58,England - London,30700.0,1.0,3,No
85748137,39.0,15,England - London,34700.0,2.0,0,no
97082703,57.0,29,Scotland,24600.0,1.0,1,No
58851887,46.0,66,England - South East,59600.0,2.0,0,No
49063987,23.0,0,Scotland,45200.0,1.0,0,No
56746823,47.0,68,Wales,31500.0,3.0,0,No
61516284,39.0,24,England - London,30400.0,1.0,0,No
32072538,40.0,44,England - London,39300.0,3.0,0,No
89394433,42.0,16,,34200.0,1.0,0,No
11616444,82.0,68,England - London,40100.0,3.0,1,No
76035041,45.0,63,England - South West,52900.0,3.0,0,No
54429257,31.0,28,Wales,47500.0,1.0,0,No
11557293,49.0,44,England - Yorkshire and Humber,32800.0,3.0,0,No
97695316,28.0,0,England - South West,18600.0,1.0,0,Yes
61805462,49.0,62,England - Yorkshire and Humber,37100.0,2.0,0,No
76137190,53.0,78,Northern Ireland," 37,100 ",,1,No
20366667,49.0,19,England - West Midlands,81700.0,2.0,0,No
36526971,40.0,11,England - London,42500.0,2.0,0,No
39502459,54.0,51,England - Yorkshire and Humber,29000.0,2.0,0,No
50720845,40.0,29,England - London,69400.0,3.0,1,No
91350272,42.0,23,England - South East,26200.0,3.0,0,No
75298152,36.0,41, England - South East ,37000.0,1.0,0,No
40843201,50.0,54,England - London,54800.0,2.0,0,No
90830412,50.0,75,England - London,22800.0,1.0,1,No
49091098,54.0,88,England - North East,36000.0,3.0,0,No
59219043,,31,England - North West,52400.0,2.0,0,Yes
91224087,55.0,65,,43100.0,3.0,0,No
24611908,32.0,33,,26100.0,2.0,0,No
99893240,44.0,45,England - London,54000.0,2.0,0,No
80794395,40.0,28,Scotland,18700.0,1.0,1,No
31107289,28.0,3,Northern Ireland,47500.0,3.0,2,No
67491074,29.0,50,England - North West,53000.0,3.0,0, No 
23822007,53.0,96,England - South West,43400.0,2.0,0,No
26783329,30.0,33,England - South East,16000.0,1.0,2,No
18075743,49.0,59,England - London,42000.0,3.0,0,No
68730017,39.0,33,England - South West,45500.0,2.0,0,No
71713903,37.0,19,Scotland,38500.0,1.0,0,No
55405703,48.0,18,England - North West,24800.0,2.0,0,No
98390685,62.0,66,Wales,15200.0,3.0,0,No
52435246,18.0,10,England - London,45600.0,2.0,0,No
12794685,32.0,26,England - South East,,2.0,0,No
89248241,51.0,48,England - West Midlands,71700.0,3.0,0,No
56490597,35.0,27,Wales,38600.0,2.0,0,Yes
35912555,50.0,22,,25000.0,2.0,0,No
34584048,22.0,0,England - North East,28500.0,2.0,0,No
79344626,53.0,63,England - North West,37500.0,2.0,1,No
73189006,49.0,71,Scotland,32800.0,2.0,0,No
93516049,45.0,0,England - North West,23200.0,1.0,1,No
77882537,24.0,40,England - West Midlands,20900.0,2.0,0,No
81918937,55.0,58,England - NW,33300.0,1.0,0,No
17204122,35.0,50,England - Yorkshire and Humber,21700.0,2.0,0,No
13165165,38.0,43,Scotland,24600.0,2.0,0,No
70218933,41.0,34,England - North East,63400.0,2.0,0,No
22092530,42.0,34,England - London,26100.0,2.0,1,No
55018197,33.0,43,England - Yorkshire and Humber,27200.0,1.0,0,No
51746656,27.0,0,England - South West,26400.0,2.0,0,No
47778864,18.0,40,Scotland,21400.0,2.0,0,No
55064403,18.0,1,England - West Midlands,16500.0,1.0,2,No
28042461,48.0,22,England - West Midlands,42000.0,1.0,2,No
66643433,72.0,31,west midlands,,2.0,1,Yes
35247688,35.0,38,England - North West,42600.0,2.0,1,No
69262210,43.0,114,Scotland,26700.0,2.0,0,No
98808926,33.0,42,Wales,25600.0,1.0,0,No
31453401,51.0,79,England - South East,76700.0,3.0,0,No
84079234,26.0,1,England - London,39800.0,1.0,0,No
53764244,44.0,40, England - West Midlands ,26300.0,2.0,0,No
61194215,67.0,60,England - South East,56200.0,3.0,1,No
93623742,61.0,102,England - North West,23600.0,4.0,1,No
14985339,42.0,13,England - London,69100.0,2.0,1,Yes
42290849,68.0,46,Northern Ireland,29500.0,2.0,0,No
56411150,38.0,33,England - South West,45100.0,2.0,0,No
92513534,59.0,77,England - South West,40300.0,2.0,0,No
49905073,22.0,35,England - North West,16300.0,2.0,0,No
59965297,48.0,54,Scotland,48200.0,7.0,0,No
98794976,69.0,71,England - South West,18400.0,2.0,0,No
83641629,38.0,37,England - West Midlands,40100.0,2.0,0,No
71452120,34.0,41,England - Yorkshire and Humber,,1.0,0,No
27981447,52.0,81,England - NE,122900.0,4.0,0,Yes
55295256,47.0,42,England - South East,55500.0,4.0,0,No
43653777,41.0,25,England - Yorkshire and Humber,96000.0,1.0,0,No
65452259,26.0,19,Scotland,35300.0,3.0,1,No
68355468,34.0,26,England - London,38600.0,2.0,0,No
69178240,39.0,38,England - Yorkshire and Humber,38800.0,3.0,0,No
36700057,,53,Wales,23400.0,2.0,0,No
53796952,59.0,0,England - West Midlands,19400.0,1.0,0,No
82197192,59.0,53,England - Yorkshire and Humber,62100.0,2.0,0,No
98218777,39.0,57,England - London,57000.0,3.0,0,Yes
65452259,26.0,19,Scotland,35300.0,3.0,1,No
95110425,57.0,41,England - West Midlands,23000.0,2.0,2,No
77548164,32.0,49,England - South East,34400.0,2.0,0,Yes
58044150,28.0,43,England - South East,54100.0,1.0,1,No
78827509,39.0,52,England - South West,28000.0,3.0,0,No
69812908,18.0,0,SCOTLAND,24100.0,1.0,1,No
57408895,19.0,0,Northern Ireland,12000.0,2.0,2,No
50668217,42.0,31,England - South East,37700.0,3.0,0,No
61475060,71.0,130,England - South East,52600.0,4.0,0,No
26837521,48.0,66,Scotland,30100.0,1.0,1,No
61361757,59.0,55,England - Yorkshire and Humber,26000.0,1.0,1,No
55383517,21.0,5,England - Yorkshire and Humber,38900.0,1.0,0,No
39153488,57.0,18,England - Yorkshire and Humber,31600.0,1.0,0,No
85512983,55.0,78,England - North West,54700.0,2.0,0,No
44047083,34.0,52,England - North West,29500.0,3.0,0,No
77063852,51.0,24,England - South West,46400.0,1.0,1,No
11084653,18.0,9,England - South West,29500.0,1.0,1,No
82519338,42.0,47,England - London,32700.0,1.0,0,Yes
85212779,64.0,53,Scotland,14200.0,1.0,0,Yes
20854743,19.0,14,England - London,14000.0,1.0,0,No
14168419,51.0,9,Wales,85000.0,3.0,0,No
27808113,37.0,42,England - West Midlands,20400.0,2.0,1,No
22328782,52.0,45,England - North West,35600.0,1.0,1,Yes
44498813,59.0,65,England - North West,30500.0,3.0,0,No
17808353,36.0,28,England - South West,,2.0,0,No
39572057,59.0,61,England - North West,34400.0,1.0,0,No
49082062,18.0,33,England - South East,33100.0,1.0,1,Yes
70372954,48.0,12,Wales,36200.0,1.0,1,No
32002931,47.0,5,,13900.0,1.0,2,No
97250200,34.0,30,England - South West,44700.0,4.0,0,No
95202683,37.0,15,England - Yorkshire and Humber,79400.0,2.0,0,No
65320329,76.0,37,England - West Midlands,39900.0,1.0,0,No
27706156,62.0,67,England - South East,53700.0,3.0,1,No
71351783,65.0,119,Scotland,31700.0,4.0,0,No
96481673,63.0,100,England - West Midlands,35400.0,3.0,0,No
59420788,60.0,97,England - North East,29900.0,1.0,0,Yes
62777783,51.0,65, England - South East ,48000.0,1.0,1,No
37707081,38.0,58,England - North East,21600.0,1.0,0,No
51421387,49.0,56,England - West Midlands,35400.0,1.0,1,No
26153722,24.0,10,England - North East,52400.0,3.0,0,No
63679902,44.0,19,England - London,51200.0,1.0,0,No
83996039,53.0,114,England - North East,30800.0,3.0,0,No
26703495,44.0,45,England - West Midlands,42100.0,2.0,0,No
14458726,26.0,10,Scotland,45800.0,3.0,0,No
81566674,56.0,72,England - London,38600.0,2.0,1,NO
27372245,53.0,93,England - North West,35700.0,4.0,1,No
30154811,40.0,21,England - Yorkshire and Humber,,1.0,1,No
38410813,28.0,3,England - Yorkshire and Humber,20300.0,1.0,1,No
95398204,32.0,21,England - Yorkshire and Humber,46300.0,2.0,0,No
91845499,32.0,16,England - NE,14700.0,1.0,1,No
89050011,55.0,57,England - South East,59000.0,3.0,0,No
49953580,48.0,68,England - North West,26800.0,2.0,0,No
97769140,34.0,34,Wales,128200.0,4.0,1,No
34330118,55.0,81,England - Yorkshire and Humber,73900.0,3.0,0,No
67529137,53.0,82,England - West Midlands,17200.0,3.0,0,No
83725785,33.0,0,Scotland,26000.0,2.0,0,Yes
85392566,39.0,43,England - London,28200.0,3.0,1,No
43411563,50.0,59,England - London,67600.0,3.0,0,No
70498454,37.0,31,England - North West,28600.0,1.0,0,No
33712556,43.0,6,Wales,28200.0,1.0,0,No
24574462,32.0,54,England - North East,29000.0,1.0,1,No
64772067,18.0,0,Wales,27400.0,1.0,2,No
10917251,53.0,71,Wales,26900.0,3.0,0,No
91247369,18.0,30,England - North East,26900.0,1.0,1,No
78677210,29.0,2,England - South East,48300.0,1.0,1,No
58807725,39.0,30,England - London,80900.0,4.0,0,No
96295075,49.0,48,England - South West,30700.0,3.0,0,No
18085413,39.0,67,England - London,41200.0,2.0,0,No
33008711,53.0,59,England - South East,25200.0,1.0,1,Yes
38836075,37.0,19,England - South East,26700.0,3.0,0,No
46435667,22.0,50,wales,25100.0,2.0,0,No
19577311,52.0,25,England - West Midlands,45400.0,2.0,0,No
33462954,34.0,41,England - Yorkshire and Humber,26700.0,1.0,3,No
26043280,53.0,90,England - North East,24200.0,3.0,0,No
20065720,26.0,2,WALES,76600.0,1.0,2,Yes
21168930,37.0,40,England - London,25800.0,1.0,3,Yes
22950113,65.0,31,England - North West,30600.0,2.0,0,No
39215689,35.0,9,England - Yorkshire and Humber,19900.0,1.0,3,Yes
19150021,55.0,27,Wales,51400.0,3.0,0,No
18902885,18.0,21,England - South East,29100.0,1.0,1,Yes
60843124,42.0,32,England - Yorkshire and Humber,29300.0,3.0,0,No
92953646,51.0,60,England - South East,43900.0,2.0,1,No
49030902,18.0,18,England - North West,25300.0,2.0,0,Yes
64139167,70.0,53,England - London,47800.0,2.0,0,No
82743796,37.0,45,England - London,24500.0,1.0,1,No
56591335,48.0,96,England - West Midlands,32200.0,1.0,3,No
98608026,55.0,78,Scotland,21100.0,2.0,0,No
65117805,18.0,38, England - Yorkshire and Humber ,31400.0,3.0,0,No
43929496,56.0,123,England - South East,17500.0,3.0,0,No
28586672,77.0,105,,19300.0,1.0,0,No
54115869,57.0,64,England - London,36600.0,1.0,1,No
30525271,87.0,145,England - London,49900.0,3.0,0,No
39469418,39.0,13,England - Yorkshire and Humber,68100.0,2.0,0,No
57739179,18.0,22,England - North West,42200.0,2.0,0,No
72760774,54.0,54,England - North East,37600.0,1.0,0,No
87454215,46.0,71,Scotland,13200.0,3.0,0,Yes
72983026,40.0,49,England - West Midlands,16600.0,2.0,1,No
84196443,54.0,48,England - South East,33000.0,3.0,0,No
62467945,45.0,44,Scotland,14400.0,3.0,0,No
53435000,61.0,51,England - West Midlands,26200.0,3.0,0, No 
36678840,40.0,59,Scotland,44600.0,3.0,0,No
34382924,59.0,17,Wales,39900.0,3.0,1,No
62958023,18.0,29, Wales ,46400.0,1.0,0,No
98467102,35.0,24,Northern Ireland,44200.0,2.0,0,No
48337080,32.0,38,Scotland,25600.0,4.0,0,No
66337722,51.0,36,England - Yorkshire and Humber,41600.0,1.0,1,No
92942171,53.0,79,Wales,33500.0,4.0,0,No
78350500,59.0,45,Scotland,27100.0,1.0,0,No
31686238,39.0,34,England - NW,37300.0,2.0,0,No
45284637,23.0,33,England - South West,12700.0,1.0,0,No
48865312,53.0,54,England - Yorkshire and Humber,69500.0,3.0,0,No
80031347,67.0,75,England - North West,36800.0,3.0,0,No
81368950,47.0,23,England - London,43500.0,1.0,0,No
27802306,39.0,58,England - London,30600.0,4.0,1,No
41964621,42.0,64,England - Yorkshire and Humber,39500.0,1.0,1,No
74383368,34.0,66,England - South East,27000.0,1.0,0,No
72249664,50.0,50,England - North West,,,1,No
29471268,54.0,53,England - Yorkshire and Humber,20200.0,1.0,0,No
89522298,37.0,54,England - London,55600.0,2.0,0,No
80032734,49.0,68,Scotland,54700.0,2.0,1,No
77028130,25.0,32,England - Yorkshire and Humber,43500.0,1.0,1,No
31461776,36.0,69,England - South East,28400.0,3.0,1,No
75509008,45.0,46,England - South East,24200.0,1.0,1,Y
96956485,39.0,19,England - South East,19600.0,2.0,0,No
27426467,64.0,40, England - North East ,,1.0,0,No
84339891,57.0,0,England - NW,36900.0,1.0,4,No
74531805,54.0,39,England - London,44200.0,4.0,0,No
62886769,,1,England - North West,23200.0,2.0,0,No
58254694,58.0,21,England - London,39300.0,1.0,0,No
47129403,50.0,63,England - London,50400.0,3.0,0,No
86060808,42.0,22,England - North West,24800.0,1.0,1,No
88140945,44.0,55,England - West Midlands,49600.0,2.0,0,No
17086861,73.0,86,England - North West,13500.0,3.0,0,Yes
93497740,21.0,0,England - London,12200.0,1.0,0,Yes
51547382,31.0,10,England - Yorkshire and Humber,29200.0,2.0,0,No
48103778,37.0,27,England - London,37400.0,1.0,0,No
88245031,67.0,77, England - North West ,26300.0,2.0,0,No
65701422,50.0,48,England - North West,55700.0,1.0,1,No
78962183,45.0,54,Scotland,56700.0,2.0,0,No
11881248,43.0,35, England - North West ,72900.0,1.0,0,No
49993080,51.0,63,England - London,76500.0,3.0,0,No
68560517,56.0,73,England - London,54500.0,4.0,0,No
53204046,56.0,54,England - South East,31700.0,4.0,0,no
88899554,39.0,0,England - South East,28300.0,1.0,0,No
30935852,56.0,29,England - London,71400.0,4.0,0,No
52690942,83.0,85,Northern Ireland,29400.0,3.0,0,No
91926770,45.0,61,England - West Midlands,46300.0,2.0,1,No
30106578,58.0,52,Scotland,,2.0,1,No
59767027,63.0,86,England - London,27200.0,1.0,0,No
55585093,43.0,16,England - South West,33100.0,1.0,1,Yes
78047370,46.0,16,England - Yorkshire and Humber,105300.0,4.0,0,No
51383725,38.0,0,Wales,46700.0,1.0,0,Yes
54935331,41.0,65,Scotland,14000.0,3.0,0,No
23989179,57.0,9,England - North West,56300.0,3.0,0,No
24945232,40.0,69,England - Yorkshire and Humber,38800.0,2.0,0,No
39093720,26.0,38,England - London,46300.0,3.0,0,No
16014179,67.0,63,England - South West,55900.0,1.0,0,No
50793539,28.0,0,Scotland,64600.0,1.0,0,No
54153187,41.0,59,England - West Midlands,47600.0,1.0,0,No
28983733,48.0,44,Wales,66500.0,2.0,0,No
99945207,27.0,11,England - Yorkshire and Humber,19700.0,1.0,0,Yes
67808536,50.0,0,England - Yorkshire and Humber,34900.0,1.0,0,No
40404684,31.0,26,England - North West,44400.0,2.0,0,No
64558130,61.0,53,England - North West,39200.0,2.0,0,No
54211829,48.0,88,England - North East,52100.0,2.0,0,No
35259042,51.0,63,Wales,63100.0,2.0,0,No
54470775,58.0,26,England - South East,24000.0,2.0,0,No
90167189,75.0,93,Northern Ireland," 24,300 ",4.0,0,No
50924802,39.0,47,Wales,37100.0,3.0,0,No
50340777,54.0,91,England - West Midlands,20300.0,2.0,0,No
50340348,20.0,0, England - West Midlands ,15400.0,1.0,0,No
84763071,,9,England - South West,32100.0,2.0,0,No
36921122,22.0,10,England - London,16700.0,1.0,1,No
42854137,43.0,0,England - South West,50300.0,1.0,1,Yes
18913424,18.0,0,England - Yorkshire and Humber,21200.0,1.0,0,No
32092106,32.0,25,Northern Ireland,84600.0,2.0,0,No
48228754,66.0,36,England - North East,12000.0,1.0,1,No
31937975,18.0,13,England - West Midlands,58500.0,2.0,0,No
52785757,26.0,5,England - South East,50900.0,2.0,1,No
32171337,48.0,62,England - North West,23500.0,2.0,1,No
74625149,41.0,8,England - North West,,1.0,2,No
34156471,36.0,35,England - Yorkshire and Humber,20800.0,1.0,0,No
40069055,50.0,69,England - West Midlands,45600.0,2.0,0,No
59816816,40.0,94,England - North East,38400.0,1.0,0,No
59288059,50.0,42,England - North East,24900.0,2.0,2,No
64557586,34.0,35,England - West Midlands,40100.0,2.0,0,No
18554018,71.0,37,England - London,52500.0,2.0,0,No
11107189,61.0,60,England - South West,22600.0,1.0,0,No
73177368,26.0,10,England - London,32400.0,1.0,0,No
52180203,32.0,16,England - South West,21600.0,2.0,0,No
86521411,32.0,2,England - Yorkshire and Humber,35300.0,1.0,0,No
30820018,18.0,4,England - London,29900.0,1.0,1,Y
26737577,37.0,15,Scotland,31900.0,1.0,1,no
12521861,21.0,9,England - London,44000.0,3.0,1,No
94479907,33.0,44,Northern Ireland,39700.0,3.0,1,No
85066172,18.0,0,England - SE,18000.0,1.0,1,Yes
63364868,62.0,49, England - London ,21600.0,2.0,0,No
45407825,53.0,83,England - North West,29700.0,3.0,0,No
76839379,35.0,26,Scotland,49300.0,2.0,0,No
25881036,55.0,16,England - North West,43300.0,2.0,0,Yes
39524988,80.0,66,England - South East,69600.0,3.0,0,No
72169352,38.0,86, Scotland ,57100.0,2.0,0,No
66675691,78.0,60,west midlands,73600.0,4.0,0,No
11607465,61.0,86,west midlands,13900.0,2.0,2,No
95760253,18.0,2, England - South West ,12000.0,2.0,0,No
84535919,49.0,36,England - South West,36600.0,2.0,0,No
41905579,54.0,52,England - London,25700.0,2.0,1,No
35623533,55.0,20,south east,69800.0,4.0,0,No
59934956,41.0,19,England - South East,33700.0,2.0,0,No
44500815,65.0,116,England - North West,24700.0,2.0,0,No
11321397,51.0,57,England - South West,23600.0,2.0,1,No
77602118,47.0,54,England - North East,41300.0,3.0,1,No
77365862,69.0,109,England - West Midlands,35800.0,2.0,0,No
39134819,20.0,39,England - London,30200.0,3.0,1,No
13278699,35.0,32,England - South East,43800.0,2.0,2,No
63126640,33.0,55,England - West Midlands,24000.0,2.0,0,No
55240782,48.0,48,England - North West,24200.0,2.0,0,No
27789633,23.0,24,Scotland,35100.0,1.0,1,No
58644362,24.0,40,England - West Midlands,37800.0,3.0,0,No
46448539,39.0,26,Scotland,58100.0,1.0,2,No
78161292,63.0,42,England - North West,44600.0,3.0,0,No
28187276,39.0,28,England - South East,62000.0,2.0,0,No
98127007,71.0,85,England - South East,20300.0,3.0,1,No
52438736,24.0,0,England - London," 65,800 ",1.0,2,Yes
71669088,54.0,31,Northern Ireland,62700.0,2.0,1,Yes
89573281,23.0,0,England - London,65200.0,2.0,0,No
87838538,27.0,18,England - South East,35000.0,2.0,0,No
96853806,44.0,20,England - West Midlands,31200.0,4.0,0,No
93663279,42.0,39,England - West Midlands,162500.0,4.0,0,No
82256003,62.0,71,England - London,20100.0,2.0,0,No
78084407,41.0,49,Scotland,52100.0,3.0,0,No
