customer_id,month,transaction_count,avg_balance,total_spend,mobile_logins,branch_visits
12713662,2026-01,53.0,4720.43,3514.86,18.0,2.0
50229996,2026-05,36.0,2119.63,456.17,20.0,0.0
81806731,2026-03,32.0,4683.8,3746.85,25.0,0.0
59934128,2025-12,29.0,7596.87,1775.45,16.0,0.0
28245502,2025/11,36.0,5098.37,1432.23,27.0,0.0
24026780,2025-11,32.0,4199.46,1318.69,14.0,0.0
90078448,2026-05,14.0,920.77,562.73,7.0,0.0
73440079,2025-07,41.0,1815.64,797.19,24.0,1.0
18842877,2026-04,29.0,3608.6,1547.14,16.0,0.0
76743047,2026-02,40.0,2472.47,2148.78,16.0,1.0
95275387,2026-05,12.0,2129.04,199.86,8.0,1.0
51547382,2026-05,28.0,5203.58,1045.25,18.0,0.0
20655641,2026-03,29.0,2388.87,888.09,9.0,0.0
29394013,2026-05,70.0,6743.14,4490.6,48.0,0.0
13337574,2026-02,7.0,2704.74,211.28,7.0,0.0
13254493,2026-03,11.0,2706.09,303.35,7.0,1.0
21168930,2026-05,9.0,981.83,87.61,8.0,3.0
43198843,2026-05,19.0,5304.66,500.95,11.0,1.0
82695636,2025-07,21.0,3952.3,591.84,13.0,1.0
60122250,2026-02,37.0,2192.82,943.87,20.0,1.0
24936580,2025-09,18.0,2831.58,684.91,11.0,2.0
20740447,2025-08,46.0,4215.9,535.88,31.0,0.0
41646380,2025-09,45.0,5637.3,2499.11,29.0,0.0
93406964,2025-12,59.0,4986.08,814.8,23.0,3.0
65773872,2025-09,19.0,4103.55,788.23,11.0,2.0
11847494,2025-09,20.0,6613.37,984.0,16.0,1.0
37686418,2026-01,27.0,3389.27,751.62,17.0,3.0
25252614,2025-12,14.0,1815.82,598.38,6.0,2.0
22067970,2025-11,29.0,755.37,286.48,23.0,0.0
58669985,2026-01,49.0,5694.15,2915.87,48.0,0.0
30541958,2026-02,12.0,2859.03,384.56,5.0,1.0
87381325,2025-08,45.0,2993.88,1389.56,25.0,0.0
37569808,2026-04,16.0,5705.03,502.53,4.0,1.0
66100696,2025-12,26.0,3230.52,747.44,10.0,0.0
99777483,2026-04,23.0,2059.42,906.01,14.0,1.0
56591335,2026-05,18.0,3918.81,454.15,10.0,0.0
96804936,2026-02,18.0,2144.66,390.13,8.0,0.0
28177375,2026-03,11.0,7656.71,542.88,3.0,0.0
16463763,2026-01,47.0,1732.61,1693.58,22.0,2.0
46897252,2025-07,22.0,3745.38,433.81,13.0,1.0
80356531,2025-11,18.0,5805.27,786.92,16.0,0.0
74713639,2025-10,8.0,3996.94,694.33,1.0,0.0
85084449,2026-04,29.0,3612.85,905.02,8.0,3.0
72198308,2026-03,55.0,2237.68,866.09,35.0,1.0
78395729,2025-07,27.0,2356.99,523.72,19.0,3.0
39359201,2026-03,45.0,6155.54,2522.84,23.0,2.0
41792318,2025-08,40.0,2208.29,2127.37,34.0,0.0
79992576,2026-03,39.0,2473.89,471.04,27.0,0.0
34187728,2026-01,28.0,3034.88,929.04,9.0,3.0
66396679,2025-08,25.0,1681.58,374.43,17.0,0.0
16222568,2026-01,31.0,2391.81,853.81,20.0,0.0
53033470,2026-03,16.0,1429.38,267.91,5.0,1.0
80313179,2026-05,50.0,4180.41,1442.35,18.0,2.0
33348749,2025-11,40.0,4421.5,796.78,28.0,0.0
93623742,2026-03,39.0,3495.4,706.94,23.0,0.0
38648497,2026-01,18.0,2611.27,1449.45,9.0,1.0
47206452,2025-07,15.0,,664.8,12.0,0.0
80676607,2026-02,30.0,8071.78,2944.08,25.0,0.0
27723724,2025-12,27.0,2193.2,173.52,18.0,1.0
81040072,2025-10,32.0,1594.91,450.83,15.0,0.0
56977925,2025-12,14.0,2182.69,432.74,11.0,1.0
27723724,2025-06,25.0,1861.38,515.42,16.0,1.0
65813196,2026-04,37.0,2360.49,706.83,18.0,0.0
62578656,2025-12,30.0,4381.17,810.56,20.0,1.0
28586672,2026-02,37.0,2070.8,869.33,16.0,1.0
77673946,2026-05,31.0,2856.31,910.65,15.0,0.0
13352566,2025-10,27.0,5621.45,984.57,15.0,2.0
69438215,2025-06,18.0,2829.32,695.88,,0.0
52065247,2026-01,51.0,5332.71,901.62,32.0,0.0
71236059,2025-08,27.0,1892.49,632.82,12.0,0.0
24893331,2026-05,63.0,6301.62,3113.91,43.0,1.0
91583798,2025-09,27.0,4800.07,736.39,13.0,1.0
61292165,2026-02,56.0,2303.44,1580.15,34.0,0.0
54161313,2026-01,22.0,9347.36,1244.73,7.0,0.0
44005012,2025-08,43.0,10843.98,5107.1,30.0,2.0
20095263,2026-04,18.0,1682.69,293.0,6.0,0.0
21168930,2026-01,10.0,1008.77,450.7,6.0,0.0
57407552,2025-07,29.0,680.97,562.78,11.0,0.0
99416619,2026-05,40.0,1886.09,920.38,19.0,0.0
48256496,2025-12,24.0,7116.17,1753.89,,0.0
76921592,2026-02,42.0,10160.16,2798.34,28.0,0.0
75311262,2026-04,44.0,4467.61,1692.42,18.0,0.0
87005770,2025-09,42.0,,2082.75,30.0,0.0
96853806,2026-05,51.0,2289.43,1735.17,31.0,0.0
13289065,2026-04,35.0,4788.66,2382.25,18.0,1.0
61494464,2026-02,25.0,2227.59,610.43,11.0,0.0
54492964,2026-02,21.0,4883.23,913.85,11.0,0.0
39627253,2025-10,30.0,7148.48,966.45,12.0,0.0
74383368,2026-04,33.0,2740.94,440.05,14.0,0.0
44498813,2025-08,44.0,3481.21,1664.7,37.0,2.0
96336826,2026-03,57.0,10531.37,4012.28,37.0,0.0
21782795,2026-05,22.0,1937.7,1915.68,13.0,0.0
76123328,2025-12,34.0,3898.25,541.05,27.0,0.0
43872372,2025-09,34.0,3402.69,917.0,13.0,0.0
57487151,2025-08,26.0,338.72,289.36,12.0,0.0
70407959,2026-01,30.0,3703.31,899.72,11.0,0.0
59702741,2026-04,18.0,1792.31, 466.48 ,13.0,0.0
72848282,2025-12,47.0,4080.24,2508.03,22.0,1.0
80326417, 2025-08 ,12.0,2616.91,235.17,5.0,1.0
32352284,2025-12,39.0,4221.01,2953.94,29.0,0.0
49632609,2025-06,30.0,4151.51,1455.49,21.0,0.0
70407959,2025-09,40.0,3646.85,1903.59,23.0,2.0
18163075,2025-11,42.0,4573.55,2094.88,34.0,1.0
81639912,2025-06,42.0,,4159.45,26.0,1.0
98242354,2026-02,35.0,6621.73,3349.86,24.0,0.0
37447077,2025-12-01,38.0,3389.51,1988.0,26.0,3.0
19956266,2026-03,11.0,3839.92,200.8,5.0,1.0
93874764,2025-10,43.0,2766.98,4170.39,24.0,0.0
34127157,2026-02,64.0,6042.89,2026.42,38.0,1.0
87058860,2026-04,20.0,5345.77,789.39,6.0,0.0
40351383,2025-09,48.0,5387.03,1504.9,30.0,0.0
30930275,2025-09,32.0,2858.64,1140.26,21.0,0.0
27981447,2025-11,24.0,6985.69,3668.67,10.0,0.0
87085923,2025-08,28.0,3270.69,1079.02,15.0,0.0
42798643,2026-05,47.0,3658.45,1270.67,10.0,2.0
19373568,2026-05,27.0,7321.6,1938.95,16.0,0.0
15988409,2026-01,31.0,3107.98,1139.35,29.0,1.0
66584084,2026-02,36.0,7410.63,2188.09,21.0,0.0
23593099,2025-09,39.0,5955.14,1675.96,17.0,1.0
62876847,2025-08,43.0,1559.47,1094.34,23.0,0.0
54713539,2026-05,40.0,2482.81,1012.18,25.0,3.0
13613450,2026-02,19.0,2796.2,331.12,16.0,1.0
52323137,2025-06,47.0,4643.02,1759.15,28.0,0.0
93080408,2026-04,38.0,7637.74,2780.21,29.0,0.0
28806280,2026-04,30.0,2163.76,1370.62,7.0,1.0
63483141,2025-09,38.0,2165.09,,25.0,0.0
86544434,2026-03,34.0,,790.02,24.0,2.0
11778922,2025-11,42.0,3056.18,1318.21,16.0,3.0
87430699,2026-03,17.0,4394.91,466.27,10.0,0.0
46903659,2026-03,11.0,4756.41,273.87,1.0,0.0
98704615,2025-10,30.0,5028.0,484.5,15.0,1.0
22040737,2025-09,36.0,3953.62,1332.34,14.0,0.0
49267316,2025-06,41.0,5563.0,2400.62,19.0,2.0
86138150,2025-10,43.0,1658.8,1276.0,29.0,1.0
23061129,2026-01,29.0,1088.47,354.84,17.0,0.0
89762529,2025-09,400.0,4151.73,485.62,9.0,0.0
40503314,2026-02,28.0,1420.26,958.98,9.0,
47832828,2025-11,16.0,2931.43,254.15,10.0,0.0
40651860,2025-12,35.0,6106.83,3154.94,38.0,0.0
18350641,2025-06,40.0,3534.87,1484.8,26.0,0.0
75723179,2026-05,29.0,4049.76,2239.08,16.0,0.0
13811109,2025-12,38.0,3461.95,1352.68,14.0,2.0
47733112,2025-07,34.0,1910.6,703.66,14.0,0.0
53764244,2026-03,30.0,2358.66,1171.07,18.0,0.0
51633984,2026-02,28.0,6347.19,,13.0,0.0
34368561,2026-05,33.0,1577.66,536.35,17.0,1.0
28347188,2025-11,54.0,5854.95,1549.68,25.0,3.0
43282730,2026-04,40.0,3854.79,1874.96,18.0,0.0
79230778,2026-03,43.0,3299.28,1594.13,27.0,0.0
14136637,2025-08,54.0,3217.48,1460.84,22.0,1.0
43821813,2025-10,35.0,2363.73,1249.43,13.0,1.0
27837108,2025-09,34.0,4722.35,2166.26,26.0,0.0
33420528,2026-04,18.0,4503.1,656.25,5.0,0.0
19952492,2026-03,39.0,3908.27,1621.47,21.0,0.0
77838563,2026-05,23.0,5493.76,1603.41,13.0,0.0
79173514,2026-02,35.0,3321.32,1332.5,26.0,0.0
88863538,2026-04,46.0,10193.96,3079.95,27.0,1.0
49303889,2025-12,14.0,3706.22,321.32,6.0,2.0
47420689,2026-02,24.0,3551.7,735.81,17.0,0.0
17005296,2026-05,29.0,5402.25,2251.1,21.0,0.0
42575799,2026-01,9.0,1737.89,288.26,4.0,0.0
80397468,2026-03,16.0,3651.71,326.9,15.0,1.0
99778543,2026-01,28.0,3491.12,641.96,15.0,0.0
70992531, 2025-06 ,39.0,3000.23,1299.53,21.0,
27802306,2025-09,52.0,6459.68,1076.57,39.0,1.0
36162572,2026-05,35.0,3974.45,1776.46,10.0,1.0
25964266,2026-01,44.0,6958.98,3363.56,28.0,0.0
32304445,2025-12,37.0,5657.62,896.27,24.0,1.0
18501562,2025-11,28.0,4164.13,2058.68,10.0,0.0
23593099,2026-03,38.0,6608.42,1432.64,20.0,2.0
97801144,2026-04,39.0,10332.38,4985.02,27.0,0.0
19234839,2025-08,50.0,5394.4,2499.36,28.0,0.0
96682908,2026-05,18.0,4900.8,473.55,4.0,0.0
57160883,2026-05,44.0,5222.18,2440.32,20.0,1.0
74859895,2026-01,23.0,1877.38, 407.09 ,19.0,0.0
65250881,2026-02,44.0,3871.19,1369.14,23.0,0.0
93962785,2026-03,24.0,5637.84,935.99,11.0,2.0
43438224,2025-10,45.0,4269.85," 4,159.20 ",22.0,0.0
24017841,2025-11,41.0,6397.72,3720.05,39.0,0.0
32785833,2025-08,26.0,5546.91,633.71,16.0,0.0
34187728,2025-10,29.0,2800.53,976.23,8.0,2.0
51497562,2026-03,41.0,2949.0,1655.76,18.0,0.0
24490945,2026-02,48.0,4928.35,3411.89,34.0,0.0
50990246,2026-03,28.0,7351.15,2330.35,11.0,1.0
78263140,2026-04,28.0,3665.86,1469.61,12.0,1.0
93660490,2025-10,43.0,1878.3,814.92,22.0,0.0
47677954,2025-11,23.0,971.97,589.56,16.0,2.0
14041746,2025-12,37.0,5450.13,1071.81,8.0,1.0
71887139,2026-03,53.0,2065.32,1853.42,38.0,0.0
39512888,2025-10,33.0,4427.36,642.92,26.0,0.0
68716349,2026-01,53.0,3225.17,1549.66,29.0,0.0
38234949,2025-12,45.0,3002.46,590.37,34.0,0.0
47042019,2025-12,29.0,4184.78,2208.35,11.0,0.0
39502459,2025-11,28.0,1749.89,703.43,8.0,0.0
77773993,2026-04,41.0,4630.68,1562.39,22.0,1.0
16043970,2026-04,44.0,3061.26,960.27,28.0,0.0
85693953,2025-07,21.0,3807.08,284.41,13.0,0.0
92788757,2025-12,33.0,4570.13,599.3,18.0,0.0
62835264,2025-06,16.0,1233.89,523.73,6.0,0.0
71490854,2026-03,38.0,4672.42,609.64,20.0,0.0
15680404,2025-07,34.0,,875.94,23.0,0.0
30489114,2026-01,37.0,2342.55,981.87,28.0,1.0
32355800,2025-08,32.0,2266.51,505.59,23.0,0.0
73732771,2025-12,31.0,6862.13,1721.25,25.0,0.0
88245031,2025-08,58.0,2443.45,656.24,23.0,0.0
76072369,2025-10,16.0,4266.06,952.23,8.0,0.0
59989468,2026-04,31.0,5086.39,1615.95,18.0,0.0
15429649,2026-05,25.0,4402.31,450.63,15.0,2.0
48835646,2025-09,28.0,3496.26,1075.26,20.0,0.0
44982849,2025-12,23.0,3462.81,667.58,17.0,1.0
70892109,2026-03,32.0,2839.23,570.31,23.0,0.0
78827509,2025-07,52.0,3047.66,1991.44,30.0,1.0
36422014,2026-03,25.0,1752.83,735.74,14.0,0.0
38326648,2025-08,8.0,2410.04,173.14,1.0,0.0
82122859,2026-04,42.0,4291.57,1606.61,24.0,0.0
51610988,2026-05,33.0,2935.36,,14.0,1.0
32545052,2025-12,22.0,2739.2,467.24,9.0,3.0
43502065,2025-11,56.0,7176.27,2479.01,30.0,0.0
88755265,2025-07,17.0,982.97,585.06,10.0,0.0
53840272,2025-11,45.0,4481.39,1072.95,22.0,1.0
40025973,2026-04,31.0,6800.86,1813.51,22.0,2.0
67825833,2026-01,33.0,3468.18,661.18,15.0,1.0
21537154,2025-08,27.0,3048.9,773.08,13.0,0.0
80741868,2025-06,15.0,2244.36,43.51,6.0,1.0
66911344,2025-08,20.0,465.45,429.97,8.0,1.0
59884898,2026-05,28.0,7193.24,1272.58,22.0,1.0
52799526,2025-12,37.0,3294.83,942.9,26.0,3.0
69406661,2025-12,44.0,8984.84,4317.32,21.0,0.0
36149339, 2026-01 ,26.0,2365.08,1664.25,13.0,0.0
28392259,2026-02,36.0,2736.93,1584.62,21.0,0.0
98828554,2026-01,24.0,1399.84,551.09,15.0,0.0
17488079,2025-09,39.0,4347.8,468.48,27.0,0.0
49833468,2026-02,30.0,3194.19,679.49,19.0,3.0
49030902,2026-02,17.0,826.71,395.62,15.0,0.0
15743236,2026-04,23.0,3757.44,1201.54,7.0,0.0
42543123,2026-04,14.0,4635.21,834.72,4.0,0.0
99066843,2026/01,23.0,3713.61,267.71,7.0,0.0
23794881,Aug-2025,28.0,4981.28,937.19,17.0,0.0
12714424,2025-12,36.0,8539.09,2810.52,25.0,0.0
69306662,2025-11,49.0,8403.19,3372.54,41.0,0.0
84285880,2026-01,19.0,2055.86,18.76,9.0,1.0
70438729,2025-09,44.0,3332.17,2011.82,22.0,0.0
40341933,2025-09,28.0,4161.02,1118.02,24.0,0.0
85431090,2025-11,31.0,7572.74,2203.9,15.0,1.0
44814479,2026-04,34.0,2999.98,1108.11,17.0,0.0
48825904,2025-12,28.0,5540.33,1064.99,18.0,1.0
25568811,2025-09,33.0,1933.42,1049.09,18.0,0.0
44769886,2026-01,32.0,4819.39,1870.03,34.0,0.0
49571159,2025-11,20.0,557.79,494.56,15.0,0.0
25695648,2025-10,32.0,2038.24,998.01,10.0,2.0
32128368,2025-06,19.0,5725.32,319.4,10.0,0.0
71743479,2026-01,18.0,2594.38,674.05,11.0,1.0
27808113,2026-03,36.0,3326.32,867.12,23.0,1.0
68127729,2026-02,34.0,4360.9,1369.89,25.0,0.0
74907178,2025-06,16.0,500000.0,304.73,11.0,2.0
33462954,2026-03,17.0,2904.55,412.15,7.0,1.0
70072128,2025-11,44.0,8800.48,4479.74,32.0,0.0
10149536,2025-12,23.0,5982.9,1361.23,17.0,0.0
78339739,2025-08,31.0,4128.6,1396.11,31.0,0.0
26737577,Sep-2025,18.0,4218.26,620.63,10.0,3.0
84482697,2025-12,34.0,3112.32,693.3,26.0,1.0
54353266,2026-02,15.0,2104.63,445.91,4.0,1.0
72175956,2026-05,43.0,3786.02,696.91,34.0,0.0
51554384,2026-03,39.0,4804.81,1152.85,35.0,0.0
97900514,2026-02,43.0,4606.7,1719.49,26.0,0.0
46713276,2026-05,23.0,,252.47,8.0,0.0
14252516,2025-11,34.0,4387.77,1632.66,10.0,1.0
76399799,2026-03,9.0,4421.03,36.08,5.0,0.0
32240701,2025-11,26.0,9661.67,1829.01,9.0,0.0
37551836,2025-11,50.0,4206.66,3273.5,12.0,0.0
15244225,2026-01,35.0,542.66,1171.36,17.0,0.0
99219835,2025-08,17.0,1757.95,206.17,12.0,1.0
37158156,2025-08,36.0,10881.95,4888.09,27.0,0.0
62163544,2025-06,24.0,5695.5,1274.53,11.0,0.0
84092005,2026-02,37.0,4541.28,1875.96,22.0,0.0
45515399,2025-11,30.0,1519.75,196.46,19.0,1.0
96264882,2026-04,22.0,4672.39,270.11,9.0,0.0
40341933,2025-12,29.0,3868.68, 764.49 ,16.0,0.0
36200988,2025-07,63.0,2549.56,1107.56,41.0,2.0
59528490,2026-01,45.0,2309.58,1527.82,22.0,0.0
34367172,2026-02,16.0,2003.11,0.0,5.0,2.0
29394127,2026/03,19.0,462.88,669.86,7.0,0.0
49109329,2025-09,22.0,4536.24,949.54,10.0,0.0
98096125,2026-02,44.0,2083.79,1383.91,27.0,0.0
22092530,2026-02,28.0,2307.2,629.62,27.0,0.0
50939966,2025-07,21.0,5188.64,901.87,12.0,0.0
89394433,2025-11,15.0,4479.93,272.17,10.0,0.0
45362280,2026-04,29.0,3534.74,1674.18,17.0,2.0
17594543,2026-01,24.0,5997.32,1306.75,8.0,0.0
39215689,2026-03,16.0,1088.49,,10.0,0.0
52148199,2025-06,34.0,9983.07,2076.14,26.0,2.0
61812301,2025-06,30.0,2823.41,1215.88,19.0,0.0
32072538,2026-03,37.0,4349.24,865.07,29.0,1.0
21425630,2025-07,32.0,763.38,437.99,7.0,0.0
98971321,2025-11,31.0,3116.9,1996.24,25.0,0.0
60416579,2025-06,34.0,3394.83,1162.17,15.0,0.0
67868621,2025-08,39.0,3886.14,1709.36,18.0,0.0
99123718,2026-02,38.0,2734.19,1908.54,22.0,2.0
71713903,2026-01,24.0,1879.66,875.27,15.0,0.0
92193986,2025-11,43.0,6536.63,1666.91,37.0,0.0
54188753,2025-08,27.0,4263.13,1386.37,13.0,0.0
38181170,2025-11,31.0,4783.42,1220.1,20.0,0.0
38648497,2025-12,23.0,2135.35,1740.16,11.0,0.0
64779325,2025-10,45.0,4850.41,1701.23,24.0,0.0
88863538,2025-12,50.0,9792.08,7279.59,46.0,1.0
77536242,2026-01,28.0,1285.96,629.25,14.0,0.0
34330491,2026-01,43.0,5002.39,2342.92,31.0,0.0
52088025,2026-01,23.0,2241.48,929.73,13.0,1.0
25916122,2026-01,47.0,7811.27,4073.31,39.0,1.0
64918710,2026-03,27.0,1277.25,961.75,14.0,0.0
87566184,2025-09,51.0,2451.61,2278.35,49.0,0.0
32304445,2025-11,42.0,6326.37,2007.15,22.0,2.0
35778855,2026-02,44.0,2302.38,2173.79,30.0,3.0
51686321,2025-12,38.0,2903.49,1588.42,29.0,0.0
55690664,2025-07,32.0,3177.69,918.44,19.0,0.0
86198932,2026-05,25.0,2487.17,590.38,15.0,1.0
98409861,2026-03,36.0,3962.38,854.85,16.0,0.0
76035041,2025-11,43.0,4462.56," 1,779.14 ",19.0,0.0
38480919,2025-06,47.0,4794.4,2231.78,23.0,2.0
43339546,2025-10,37.0,3578.69,2325.05,21.0,1.0
95782201,2025-12,23.0,5248.71,1054.57,11.0,0.0
14030428,2025-08,42.0,4708.64,1609.96,35.0,1.0
90016543,2025-08,7.0,3852.9,167.68,2.0,0.0
55745905,2026-04,21.0,7880.07,1184.09,9.0,0.0
11964803,2025-12,21.0,5884.36,939.86,9.0,0.0
26424682,2026-04,45.0,1528.05,938.69,21.0,0.0
17417614,2025-06,35.0,5634.97,1475.45,18.0,0.0
65811277,2026-04,17.0,4281.64,344.36,12.0,0.0
52190245,2025-11,29.0,488.41,662.22,12.0,0.0
39238140,2026-03,17.0,2775.13,668.82,6.0,1.0
91247369,2025-09,28.0,3658.34,636.61,14.0,0.0
65787897,2026-02,36.0,7870.97,3223.8,29.0,0.0
42729332,2025-12,45.0,9299.55,2223.28,41.0,0.0
85693953,2025-10,29.0,3501.64,261.67,19.0,2.0
14586262,2025-12,43.0,5495.85,1802.25,34.0,0.0
50073419,2025-09,39.0,3674.51,1265.91,16.0,2.0
49563076,2025-12,6.0,3054.71,220.12,4.0,0.0
38249155,2025-09,30.0,6269.33,713.03,15.0,0.0
27990294,2026-02,38.0,5502.57,2314.11,13.0,2.0
14416655,2025-10,31.0,3337.73,1348.0,17.0,0.0
90016543,2025-09,16.0,3855.03,1074.93,3.0,0.0
60668899,2026-04,25.0,4938.31,1254.19,10.0,2.0
46715168,2026-05,44.0,7560.16,3848.67,32.0,2.0
93228547,2025-06,35.0,1329.22,996.41,20.0,0.0
12371245,2026-05,42.0,1005.22,712.42,25.0,0.0
17224925,2026-05,27.0,2387.17,868.45,16.0,0.0
48886314,2026-03,14.0,5307.57, 494.82 ,11.0,1.0
49048809,Jan-2026,35.0,6309.0,1845.04,16.0,1.0
95216357,2026-01,43.0,3547.52,985.63,33.0,0.0
57891662,2025-11,54.0,7316.4,4616.53,35.0,0.0
49267316,2025-10,30.0,5979.5,775.52,18.0,1.0
38936980,2026-01,26.0,5829.95,1758.24,6.0,0.0
72052088,2026-02,7.0,2808.19,354.99,3.0,0.0
58044150,2026-03,20.0,4444.6,701.65,6.0,0.0
74964083,2026-04,39.0,4656.4,1437.56,24.0,0.0
74929096,2026-04,20.0,1259.96,285.52,10.0,3.0
43239171,2025-07,23.0,3747.02,1158.12,16.0,1.0
20800253,2025-10,9.0,2557.16,197.31,3.0,0.0
21481306,2025-09,20.0,5501.2,702.25,11.0,1.0
91904782,2026-02,23.0,6435.17,1208.57,22.0,0.0
92186273,2026-03,16.0,3764.09,1462.51,16.0,0.0
36472106,2026-02,29.0,3760.11,697.67,22.0,0.0
36000552,2026-01,48.0,2637.36,1220.16,18.0,0.0
73417027,2025-12,19.0,1323.07,985.4,8.0,0.0
54946521,2025-06,31.0,3115.03,339.68,14.0,0.0
32902318,2026-01,19.0,2661.0,1182.49,7.0,2.0
72469963,2026-05,37.0,1148.99,739.86,21.0,0.0
40511225,2025-09,43.0,5095.62,2471.44,30.0,2.0
63914983,2025-07,29.0,3803.05,992.79,14.0,2.0
92606693,2025-07,34.0,5278.67,1322.77,10.0,0.0
21008267,2026-02,40.0,2838.54,1226.44,28.0,0.0
80377495,2025-10,25.0,3719.41,581.19,11.0,0.0
87448857,2025-08,38.0,2079.69,1873.75,24.0,0.0
75312932,2025-08,22.0,865.06,222.39,11.0,0.0
75232635,2026-03,45.0,6203.1,1216.97,26.0,1.0
16267462,2026-02,43.0,1583.84,1999.45,17.0,0.0
80015717,2025-07,27.0,4687.67,1189.01,25.0,0.0
55638560,2025-07,35.0,7018.34,1174.79,16.0,0.0
45344962,2026-01,26.0,9949.93,2206.46,19.0,0.0
25716952,2025-10,28.0,5539.2,617.95,22.0,1.0
18047028,2025-08,29.0,5756.3,1127.9,17.0,0.0
80337181,2026-05,45.0,8395.8,2785.88,28.0,0.0
76148514,2025-06,30.0,4694.38,1896.76,28.0,2.0
54487367,2026-02,29.0,3939.13,814.87,10.0,0.0
88402014,2026-03,20.0,3767.46,761.53,11.0,1.0
63831341,2026-05,20.0,3707.04,146.22,16.0,1.0
82178790,2025-12,10.0,2311.09,350.32,4.0,1.0
16112463,2025-11,28.0,4777.84,544.39,11.0,0.0
71751878,2025-08,29.0,,801.1,16.0,0.0
86671283,2026-02,36.0,,977.31,26.0,1.0
47819814,2025-08,42.0,1740.49,546.62,31.0,1.0
97576405,2025-11,31.0,5794.38,2135.78,5.0,0.0
51729739,2026-04,32.0,2609.57,1380.69,15.0,2.0
39361010,2025-12,27.0,4480.84,1146.73,19.0,0.0
18610575,2025-12,51.0,8159.1,2395.26,26.0,0.0
34156471,2025-07,24.0,2446.67,514.2,17.0,0.0
44237678,2025-07,17.0,2416.73,443.59,6.0,0.0
80676607,2026-05,46.0,8629.42,4540.54,36.0,1.0
17898289,2026-03,36.0,8667.66,2691.78,13.0,1.0
50244828,2025-12,59.0,10258.45,5375.76,48.0,0.0
44554941,2025-07,45.0,4509.62,1213.18,17.0,0.0
29464129,2026-03,26.0,6757.82,2022.52,16.0,0.0
43544112,2025-10,16.0,2251.7,451.23,10.0,0.0
49404812,2025-10,53.0,6681.69,4676.7,40.0,0.0
87430261,2025-11,30.0,3147.38,487.83,9.0,0.0
70438729,2026-03,62.0,3129.81,3550.27,46.0,0.0
17888071,2025-06,20.0,2737.41,658.92,10.0,1.0
97814133,2026-01,29.0,2361.57,257.85,20.0,0.0
55638560,2026-03,22.0,6378.78,561.63,16.0,0.0
13487596,2025-07,50.0,3141.78,1888.63,28.0,1.0
66237087,2025-07,26.0,1764.9,1177.03,12.0,0.0
98684348,2026-02,36.0,7731.3,2366.57,22.0,0.0
51497562,2025-06,42.0,2824.41,1475.29,27.0,0.0
52861444,2026-04,37.0,3910.88,382.24,20.0,1.0
52148199,2025-11,29.0,7863.65,2604.67,13.0,0.0
31212762,2025-06,29.0,6628.89,1332.05,19.0,0.0
74582848,2026-02,29.0,7944.58,1355.55,17.0,0.0
87566184,2025-11,49.0,2308.9,3312.72,33.0,0.0
83639903,2025-12,44.0,4858.66,1072.15,32.0,0.0
47040292,2026-03,17.0,2585.92,799.97,14.0,0.0
24014876,2025-06,20.0,2141.09,564.5,15.0,1.0
79631971,2025-12,30.0,5849.49,1930.94,,0.0
13622716,2025-09,41.0,3351.13,1113.01,23.0,0.0
46215291,2026-05,30.0,10579.06,1627.78,10.0,0.0
23553684,2025-12,28.0,2945.04,1096.95,15.0,0.0
29813857,Dec-2025,23.0,4736.65,718.51,12.0,2.0
39426759,2025-11,9.0,5331.21,521.85,,1.0
77203909,2025-11,15.0,924.14,364.02,6.0,0.0
87430261,2026-03,10.0,2993.96,202.47,4.0,0.0
82474282,2026-04-01,35.0,3458.38,1655.24,21.0,1.0
91258961,2026-04,35.0,1783.9,986.74,18.0,0.0
50621026,2026-05,27.0,2503.24,,12.0,0.0
63084222,2025-10,50.0,2825.72,1744.81,15.0,0.0
65701422,2026-03,27.0,,1698.2,16.0,2.0
69262210,2026-03,33.0,2230.21,462.58,20.0,0.0
85057929,2026-02,34.0,4323.59,1416.17,18.0,0.0
26929287,2025-09,28.0,2892.55,789.19,19.0,0.0
65811277,2025-06-01,19.0,3457.77,811.32,12.0,1.0
28631115,2026-04,19.0,4022.33,1198.6310810637035,13.0,1.0
47427740,2026-05,34.0,7013.1,2417.85,16.0,2.0
49082062,2026-05,7.0,1418.32,0.0,1.0,0.0
72101321,2025-07,29.0,5682.99,2368.15,25.0,0.0
28050270,2025-11,47.0,5072.16,3290.74,48.0,0.0
60416579,2025-09,28.0,3333.99,426.2,19.0,0.0
76122834,2025-07,,3076.77,3044.52,32.0,1.0
90823480,2025-07,30.0,3815.87,1582.15,21.0,0.0
14671913,2026-04,35.0,5314.02,1786.52,14.0,0.0
98358792,2025-10,31.0,3488.31,490.84,22.0,0.0
27426467,2025-08,21.0,815.52,219.19,10.0,0.0
16467574,2026-05,33.0,5191.29,1776.15,18.0,2.0
67380507,2025-07,35.0,9895.73,1883.35,18.0,2.0
93310729,2026-03,38.0,4988.99,2904.14,21.0,0.0
11944985,2026-04,45.0,6511.09,3002.29,23.0,1.0
64942107,2025-10,34.0,8287.19,914.43,26.0,0.0
99211746,2025-10,21.0,8065.71,1401.06,12.0,1.0
82562901,2026-01,63.0,5837.41,1688.04,56.0,0.0
81918937,2026-02,21.0,2929.09,929.01,15.0,0.0
24026780,2026-01,29.0,3426.48,530.76,14.0,0.0
32383268,2025-10,41.0,4014.84,1946.32,19.0,0.0
